Company Name,Symbol,Share Volume,Trade volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Traded Price (Rs.),Change (Rs.),Change Percentage (%)
COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,196725,69,106,105.2,105.2,103,103.7,-2.3,-2.17
